country_iso2,name,code,city,region,latitude,longitude,port_type,status,traffic_level,annual_capacity,teu_capacity,trade_volume,importance_score,weather_risk,political_risk,logistic_risk,risk_score,risk_level,main_industries,shipping_routes,ai_recommendation,description
TN,"Mersa Sfax",MER94,Sfax,Sfax,34.73,10.77,Seaport,Active,Medium,23032425,8864584,17493757,0.67,8,4,9,7,Low,Chemicals,10,"Optimize supply chain through Mersa Sfax to reduce delays.","The port of Mersa Sfax is located in Sfax, Sfax. It plays a significant role in the region's trade."
TC,"Grand Turk",GRA70,"Grand Turk","Turks and Caicos Islands",21.43,-71.15,"Offshore Terminal",Active,Low,31281570,5066479,13535730,0.99,91,83,50,74.67,Medium,"Textiles, Electronics",11,"Optimize supply chain through Grand Turk to reduce delays.","The port of Grand Turk is located in Grand Turk, Turks and Caicos Islands. It plays a significant role in the region's trade."
TC,"Cockburn Harbor",COC55,"Cockburn Harbor","Turks and Caicos Islands",21.5,-71.53,"River Port",Active,Medium,20786232,6860161,9666054,0.94,1,15,82,32.67,Low,"Machinery, Chemicals",7,"Optimize supply chain through Cockburn Harbor to reduce delays.","The port of Cockburn Harbor is located in Cockburn Harbor, Turks and Caicos Islands. It plays a significant role in the region's trade."
TV,"Funafuti Atoll",FUN44,"Funafuti Atoll",Tuvalu,-8.52,179.13,"River Port",Active,High,24106679,7658105,12669518,0.81,67,61,55,61,Medium,"Energy, Textiles",15,"Optimize supply chain through Funafuti Atoll to reduce delays.","The port of Funafuti Atoll is located in Funafuti Atoll, Tuvalu. It plays a significant role in the region's trade."
UA,Yalta,YAL16,Yalta,Ukraine,44.48,34.17,"Offshore Terminal",Active,Low,47038351,8510517,13563260,0.6,81,26,33,46.67,Medium,"Agriculture, Textiles",19,"Optimize supply chain through Yalta to reduce delays.","The port of Yalta is located in Yalta, Ukraine. It plays a significant role in the region's trade."
UA,Alushta,ALU93,Alushta,Ukraine,44.68,34.42,Seaport,Active,High,40626886,6573090,3415587,0.78,70,56,55,60.33,Medium,"Agriculture, Machinery",20,"Optimize supply chain through Alushta to reduce delays.","The port of Alushta is located in Alushta, Ukraine. It plays a significant role in the region's trade."
UA,"Chornomors Ke",CHO45,"Chornomors Ke",Ukraine,45.52,32.7,Seaport,Active,High,46832073,5237648,10530591,0.84,67,86,60,71,Medium,Automotive,9,"Optimize supply chain through Chornomors Ke to reduce delays.","The port of Chornomors Ke is located in Chornomors Ke, Ukraine. It plays a significant role in the region's trade."
UA,Dnipro-buzkyy,DNI28,Mykolaiv,"Mykolaiv Oblast",46.73,31.88,"Dry Port",Active,Low,9156918,5817345,6326884,0.99,60,94,85,79.67,High,Electronics,18,"Optimize supply chain through Dnipro-buzkyy to reduce delays.","The port of Dnipro-buzkyy is located in Mykolaiv, Mykolaiv Oblast. It plays a significant role in the region's trade."
UA,Yevpatoriya,YEV60,Yevpatoriya,Ukraine,45.2,33.38,"Dry Port",Active,Medium,39438745,2504448,10354381,0.7,3,62,36,33.67,Low,Machinery,2,"Optimize supply chain through Yevpatoriya to reduce delays.","The port of Yevpatoriya is located in Yevpatoriya, Ukraine. It plays a significant role in the region's trade."
UA,Balaklava,BAL92,Balaklava,Ukraine,44.5,33.6,"Dry Port",Active,Medium,27212063,321027,10156856,0.96,82,43,87,70.67,Medium,"Machinery, Textiles",10,"Optimize supply chain through Balaklava to reduce delays.","The port of Balaklava is located in Balaklava, Ukraine. It plays a significant role in the region's trade."
UA,Yuzhnyy,YUZ38,Yuzhne,"Odesa Oblast",46.6,31.02,"River Port",Active,Low,8497688,7241322,10111284,0.97,74,68,48,63.33,Medium,Energy,20,"Optimize supply chain through Yuzhnyy to reduce delays.","The port of Yuzhnyy is located in Yuzhne, Odesa Oblast. It plays a significant role in the region's trade."
UA,Skadovs'k,SKA38,Skadovs'k,Ukraine,46.1,32.92,"Dry Port",Active,High,47519237,1908320,11710278,0.63,91,27,7,41.67,Medium,"Energy, Chemicals",17,"Optimize supply chain through Skadovs'k to reduce delays.","The port of Skadovs'k is located in Skadovs'k, Ukraine. It plays a significant role in the region's trade."
UA,Henichesk,HEN59,Henichesk,Ukraine,46.17,34.82,"River Port",Active,Medium,21768391,2770732,6443083,0.55,91,29,63,61,Medium,Electronics,4,"Optimize supply chain through Henichesk to reduce delays.","The port of Henichesk is located in Henichesk, Ukraine. It plays a significant role in the region's trade."
UA,Mariupol,MAR53,Mariupol,"Donetsk Oblast",47.08,37.57,"River Port",Active,Medium,47294372,2631806,6557761,0.92,87,4,19,36.67,Low,"Electronics, Energy",8,"Optimize supply chain through Mariupol to reduce delays.","The port of Mariupol is located in Mariupol, Donetsk Oblast. It plays a significant role in the region's trade."
UA,"Port Oktyabrsk",POR70,Oktyabrsk,"Donetsk Oblast",46.83,31.93,"Dry Port",Active,High,44582882,3641563,7690941,0.63,9,18,93,40,Low,"Machinery, Electronics",11,"Optimize supply chain through Port Oktyabrsk to reduce delays.","The port of Port Oktyabrsk is located in Oktyabrsk, Donetsk Oblast. It plays a significant role in the region's trade."
UA,Reni,REN52,Reni,Ukraine,45.43,28.3,"Offshore Terminal",Active,High,42836625,2246218,589097,0.8,96,92,96,94.67,High,Chemicals,9,"Optimize supply chain through Reni to reduce delays.","The port of Reni is located in Reni, Ukraine. It plays a significant role in the region's trade."
AE,"Fujayrah Harbor",FUJ70,Fujairah,Fujairah,25.17,56.33,"River Port",Active,Low,32065995,1599214,2387132,0.82,14,32,97,47.67,Medium,Electronics,10,"Optimize supply chain through Fujayrah Harbor to reduce delays.","The port of Fujayrah Harbor is located in Fujairah, Fujairah. It plays a significant role in the region's trade."
AE,"Sharjah Offshore Terminal",SHA58,Hamriyah,Sharjah,25.58,55.4,"Dry Port",Active,Medium,10061216,8263292,4163118,0.57,3,62,88,51,Medium,Chemicals,5,"Optimize supply chain through Sharjah Offshore Terminal to reduce delays.","The port of Sharjah Offshore Terminal is located in Hamriyah, Sharjah. It plays a significant role in the region's trade."
AE,"Zirkuh Petroleum Port",ZIR27,"Al Ain","Abu Dhabi",25.02,53,"Offshore Terminal",Active,Low,46904741,2808697,15238353,0.93,3,83,32,39.33,Low,Machinery,2,"Optimize supply chain through Zirkuh Petroleum Port to reduce delays.","The port of Zirkuh Petroleum Port is located in Al Ain, Abu Dhabi. It plays a significant role in the region's trade."
AE,"Mina Jabal Ali",MIN87,"Jebel Ali",Dubai,25.02,55.05,"Offshore Terminal",Active,Low,28153380,8265062,8799996,0.85,87,84,47,72.67,Medium,Machinery,18,"Optimize supply chain through Mina Jabal Ali to reduce delays.","The port of Mina Jabal Ali is located in Jebel Ali, Dubai. It plays a significant role in the region's trade."
AE,"Khawr Fakkan",KHA63,"Khor Fakkan",Sharjah,25.35,56.38,Seaport,Active,Medium,37252844,6759485,9764268,0.85,63,49,56,56,Medium,Energy,16,"Optimize supply chain through Khawr Fakkan to reduce delays.","The port of Khawr Fakkan is located in Khor Fakkan, Sharjah. It plays a significant role in the region's trade."
GB,"St Margarets Hope",STM87,Holm,Scotland,58.83,-2.95,Seaport,Active,High,2630014,9593150,16935054,0.83,68,29,55,50.67,Medium,Energy,18,"Optimize supply chain through St Margarets Hope to reduce delays.","The port of St Margarets Hope is located in Holm, Scotland. It plays a significant role in the region's trade."
GB,Lyness,LYN51,Lyness,Scotland,58.83,-3.2,Seaport,Active,Low,16169186,6553311,12211383,0.56,100,13,99,70.67,Medium,"Machinery, Energy",17,"Optimize supply chain through Lyness to reduce delays.","The port of Lyness is located in Lyness, Scotland. It plays a significant role in the region's trade."
GB,"Dartmouth Harbour",DAR44,"Dartmouth Harbour","United Kingdom of Great Britain and Northern Ireland",50.35,-3.62,"Dry Port",Active,Medium,1156121,515260,1801651,0.87,64,48,2,38,Low,Agriculture,16,"Optimize supply chain through Dartmouth Harbour to reduce delays.","The port of Dartmouth Harbour is located in Dartmouth Harbour, United Kingdom of Great Britain and Northern Ireland. It plays a significant role in the region's trade."
GB,"Stornoway Harbor",STO62,Lewes,England,58.18,-6.37,"Dry Port",Active,Low,21242729,8229167,13583141,0.61,96,17,7,40,Low,"Energy, Chemicals",3,"Optimize supply chain through Stornoway Harbor to reduce delays.","The port of Stornoway Harbor is located in Lewes, England. It plays a significant role in the region's trade."
GB,Coleraine,COL60,Coleraine,"United Kingdom of Great Britain and Northern Ireland",55.13,-6.67,"Dry Port",Active,High,19645837,671263,4181829,0.79,71,52,32,51.67,Medium,"Electronics, Energy, Automotive",13,"Optimize supply chain through Coleraine to reduce delays.","The port of Coleraine is located in Coleraine, United Kingdom of Great Britain and Northern Ireland. It plays a significant role in the region's trade."
GB,Hunterston,HUN67,Hunterston,Scotland,55.75,-4.88,"Dry Port",Active,Medium,23992295,3139254,4510251,0.76,15,57,7,26.33,Low,Automotive,15,"Optimize supply chain through Hunterston to reduce delays.","The port of Hunterston is located in Hunterston, Scotland. It plays a significant role in the region's trade."
GB,Penzance,PEN80,Penzance,"United Kingdom of Great Britain and Northern Ireland",50.12,-5.53,"Offshore Terminal",Active,Medium,42057027,1702591,2412727,0.75,18,40,49,35.67,Low,"Chemicals, Machinery",12,"Optimize supply chain through Penzance to reduce delays.","The port of Penzance is located in Penzance, United Kingdom of Great Britain and Northern Ireland. It plays a significant role in the region's trade."
GB,Mallaig,MAL33,Mallaig,"United Kingdom of Great Britain and Northern Ireland",57,-5.82,"Dry Port",Active,High,7405194,4178992,12579288,0.75,94,20,53,55.67,Medium,"Energy, Agriculture",17,"Optimize supply chain through Mallaig to reduce delays.","The port of Mallaig is located in Mallaig, United Kingdom of Great Britain and Northern Ireland. It plays a significant role in the region's trade."
GB,Plockton,PLO42,Plockton,"United Kingdom of Great Britain and Northern Ireland",57.33,-5.65,"Offshore Terminal",Active,High,44756541,6747475,8494476,0.62,96,73,78,82.33,High,Chemicals,8,"Optimize supply chain through Plockton to reduce delays.","The port of Plockton is located in Plockton, United Kingdom of Great Britain and Northern Ireland. It plays a significant role in the region's trade."
GB,Fishguard,FIS98,Fishguard,"United Kingdom of Great Britain and Northern Ireland",52.02,-4.98,"Dry Port",Active,Low,47249842,9542499,19491553,0.69,35,91,47,57.67,Medium,"Agriculture, Chemicals, Automotive",17,"Optimize supply chain through Fishguard to reduce delays.","The port of Fishguard is located in Fishguard, United Kingdom of Great Britain and Northern Ireland. It plays a significant role in the region's trade."
US,Sandypoint,SAN67,Sandypoint,"United States of America",44.52,-68.82,"River Port",Active,Low,16485770,7922226,17034122,0.69,15,20,15,16.67,Low,Electronics,10,"Optimize supply chain through Sandypoint to reduce delays.","The port of Sandypoint is located in Sandypoint, United States of America. It plays a significant role in the region's trade."
US,Lahaina,LAH74,Lahaina,"United States of America",20.87,-156.67,"Offshore Terminal",Active,Low,13226250,6099913,17317226,0.97,57,95,75,75.67,High,Automotive,10,"Optimize supply chain through Lahaina to reduce delays.","The port of Lahaina is located in Lahaina, United States of America. It plays a significant role in the region's trade."
US,Solomon,SOL62,Solomon,"United States of America",64.55,-164.4,"Offshore Terminal",Active,Medium,19673997,8254416,15719051,0.51,9,45,39,31,Low,Electronics,11,"Optimize supply chain through Solomon to reduce delays.","The port of Solomon is located in Solomon, United States of America. It plays a significant role in the region's trade."
US,Machias,MAC81,Machias,"United States of America",44.72,-67.47,Seaport,Active,High,44330693,8831233,2139530,0.64,72,56,62,63.33,Medium,"Agriculture, Energy, Textiles",3,"Optimize supply chain through Machias to reduce delays.","The port of Machias is located in Machias, United States of America. It plays a significant role in the region's trade."
US,"Port William",POR73,"Port William","United States of America",58.48,-152.58,"River Port",Active,Medium,11578415,2128832,4096045,0.82,58,79,28,55,Medium,Agriculture,10,"Optimize supply chain through Port William to reduce delays.","The port of Port William is located in Port William, United States of America. It plays a significant role in the region's trade."
US,"St Petersburg",STP40,"St. Petersburg",Florida,27.77,-82.62,"River Port",Active,High,40890335,555338,13808066,0.51,65,71,24,53.33,Medium,"Agriculture, Automotive",4,"Optimize supply chain through St Petersburg to reduce delays.","The port of St Petersburg is located in St. Petersburg, Florida. It plays a significant role in the region's trade."
US,"Hyannis Port",HYA71,"Hyannis Port","United States of America",41.63,-70.3,"River Port",Active,High,10945353,6816568,8988577,0.6,88,15,44,49,Medium,"Machinery, Automotive",15,"Optimize supply chain through Hyannis Port to reduce delays.","The port of Hyannis Port is located in Hyannis Port, United States of America. It plays a significant role in the region's trade."
US,"Bay City",BAY25,"Bay City","United States of America",43.6,-83.87,"Offshore Terminal",Active,High,34749434,7332134,11444132,0.91,22,80,69,57,Medium,"Chemicals, Electronics",10,"Optimize supply chain through Bay City to reduce delays.","The port of Bay City is located in Bay City, United States of America. It plays a significant role in the region's trade."
UM,"St Augustine",STA69,"St Augustine","United States Minor Outlying Islands",29.9,-81.32,Seaport,Active,Low,23235826,4172845,11669515,0.51,64,31,32,42.33,Medium,Agriculture,12,"Optimize supply chain through St Augustine to reduce delays.","The port of St Augustine is located in St Augustine, United States Minor Outlying Islands. It plays a significant role in the region's trade."
UM,"Havre De Grace",HAV45,"Havre De Grace","United States Minor Outlying Islands",39.53,-76.08,"River Port",Active,High,40332699,8198114,7051096,0.63,32,8,100,46.67,Medium,"Machinery, Energy, Chemicals",18,"Optimize supply chain through Havre De Grace to reduce delays.","The port of Havre De Grace is located in Havre De Grace, United States Minor Outlying Islands. It plays a significant role in the region's trade."
UM,Metlakatla,MET38,Metlakatla,"United States Minor Outlying Islands",55.13,-131.57,"Dry Port",Active,High,9336530,1049270,11067756,0.54,53,92,90,78.33,High,"Energy, Textiles",14,"Optimize supply chain through Metlakatla to reduce delays.","The port of Metlakatla is located in Metlakatla, United States Minor Outlying Islands. It plays a significant role in the region's trade."
UM,Winslow,WIN89,Winslow,"United States Minor Outlying Islands",47.62,-122.52,Seaport,Active,Medium,34363211,4402279,1131444,0.5,73,42,12,42.33,Medium,"Electronics, Textiles",8,"Optimize supply chain through Winslow to reduce delays.","The port of Winslow is located in Winslow, United States Minor Outlying Islands. It plays a significant role in the region's trade."
UM,Katalla,KAT64,Katalla,"United States Minor Outlying Islands",60.2,-144.53,Seaport,Active,High,35260031,9459832,16002114,0.96,98,43,42,61,Medium,Electronics,4,"Optimize supply chain through Katalla to reduce delays.","The port of Katalla is located in Katalla, United States Minor Outlying Islands. It plays a significant role in the region's trade."
UM,Norsworthy,NOR60,Bayport,"New York",29.73,-95.2,"Offshore Terminal",Active,High,17365631,1280930,4033994,0.87,17,5,80,34,Low,"Energy, Agriculture",13,"Optimize supply chain through Norsworthy to reduce delays.","The port of Norsworthy is located in Bayport, New York. It plays a significant role in the region's trade."
UM,Orcas,ORC43,Orcas,"United States Minor Outlying Islands",48.6,-122.93,"River Port",Active,Medium,40784012,6323722,19398863,0.87,15,30,60,35,Low,Electronics,11,"Optimize supply chain through Orcas to reduce delays.","The port of Orcas is located in Orcas, United States Minor Outlying Islands. It plays a significant role in the region's trade."
